controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality,endpoint_candidate_id,endpoint_duration,endpoint_norm,endpoint_radial_bias,endpoint_tangential_bias,endpoint_score,endpoint_preview_crossing,endpoint_preview_sync,endpoint_preview_distance,endpoint_preview_min_radius_error_ratio
phase30_endpoint_energy_h_target,1.0,165.0,12000.0,1.0,True,True,True,True,-29.385295636110204,-3791.606204635221,-0.0069845823583089784,-0.9012257740911267,-579.7763671875,7.7303515625e-11,3.604903096364507,3.621779577911722,False,False,crossing_bad_sync,no_window,8.697548451817747,0.7293621181801756,0.02031839432766244,False,2,105,135.919921875,502.3330078125,21.192783332264064,318,True,False,success,phase76_handoff,"{""phase76_handoff"": 105}","{""handoff_ready"": 209, ""insertion_window"": 63, ""intercept_possible_poor_alignment"": 46}",2.104654818683916e-16,1.3396506758790487e-10,-0.034074173710931875,6.698273464708606e-11,0.3259054175294539,0.3132262829276735,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,105,True,0.330188679245283,0,endpoint_energy_h_target,,,,,,,,,,,,,crossing_bad_sync,no_window,13,18,0.045,-0.08,0.2187407955410126,12.75135485870028,False,7.4454396202185125,7.521336163154215,2.0276258190104166e-07
phase30_endpoint_energy_h_target,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000101794.51953,155904066522.31738,584.6831678108872,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.47983201759227356,-0.024462734730208335,-0.30755821766104946,0.4798111180110371,0.3075454783641537,0.9529442073092452,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.020000078146317,0.020000078146317057,0.15607151656758808,-0.286442487057368,-0.42726152094132014,-0.27217128103662375,0.49389282855514627,0.3546001654350363,1.046684722201353,True,,dead_geometry,no_window,8,8,0.095,-0.08,-0.193898437074856,13.833127032474259,False,8.000037620100052,10.765159270164244,0.020000086098284506
phase30_endpoint_energy_h_target,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000108903.24805,387703491588.9258,1267.1852884855207,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.15770673092837514,-0.010220561444707415,-0.14995304828353728,0.15769910387479594,0.14994676032151524,0.9615107717662486,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0500001090294924,0.05000010902949232,0.2964736608835577,-0.17379673960178796,-0.13425324788566378,-0.13248648650135542,0.3826016667536034,0.5443214153428919,1.218953235823552,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.2122358340625538,16.01013710171017,False,20.00005719786526,25.094167731690604,0.050000126012078254
phase30_endpoint_energy_h_target,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149334951559.43652,149334951559.43652,66.4754439770347,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306496,1.0024854323608825,-0.025090063551973553,-1.191255925116991,1.0011428829139368,0.9994453798632806,1.1356979057860441,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,endpoint_energy_h_target,8,0.9800000593915252,-0.01999994060847474,0.1331308536489674,0.11184462643072612,0.213106094666375,0.08960779993625984,0.256444967357961,0.9449241220476714,1.5967145746608078,True,2678068,dead_geometry,no_window,1,8,0.045,-0.08,0.2214525961780754,12.558840983578577,False,7.999288976545,10.229148499268822,0.0199982224413625
phase30_endpoint_energy_h_target,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,1.4031861979166667e-10,2.426890180940645,2.4531113690583384,False,True,near_recoverable_crossing,no_window,11.286554909529677,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1010,True,0.8265139116202946,0,endpoint_energy_h_target,,,,,,,,,,,,,near_recoverable_crossing,no_window,13,18,0.045,-0.08,0.20835573584328565,9.965719521503928,False,2.9474458438888016,3.158120565450354,1.142117703125e-07
phase30_endpoint_energy_h_target,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000069610.77637,155021617727.41504,499.1827388354564,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.2362679690343343,-0.005392923511594131,-0.14047688043504888,0.23625711220414128,0.14047080165692466,0.9727257696438585,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0200000573369954,0.020000057336995444,0.12657979871495925,-0.14077591630530378,-0.20649573206072644,-0.12359138536608255,0.27074011157581995,0.6044446482861444,1.0532487416307412,True,,dead_geometry,no_window,2,8,0.045,-0.08,-0.20438683324509394,12.59973537748174,False,8.000028324463333,10.022804139091951,0.020000064074077343
phase30_endpoint_energy_h_target,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000073822.7578,384120805908.4707,909.2243086079604,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.17316324608736164,0.009127655905139585,-0.13142213269392117,0.17315488486511552,0.13141599050647568,0.960505548478811,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0500000759761698,0.05000007597616992,0.21150420691191676,-0.1560509262702047,-0.14777769834584523,-0.11385340846369674,0.31416703563147486,0.5975311816538467,1.1449665188001361,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.22287735360496957,15.983606410465992,False,20.000040151542343,22.776211444018177,0.05000008817751341
phase30_endpoint_energy_h_target,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149335282335.7881,149335282335.7881,66.47544397717778,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306287,1.002485524449895,-0.013817563036137981,-1.1912559158468692,1.0011435643725732,0.9994460920778776,1.1402681308010176,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,4049661,endpoint_energy_h_target,8,0.9800000248433398,-0.019999975156660157,0.0446884916521679,0.12295445272822023,0.2222074893930705,0.10049539157159494,0.24088002243050544,0.9759929122705691,1.5953869515434367,True,7978209,dead_geometry,no_window,1,8,0.045,-0.08,0.2152527208943657,12.221451520924328,False,7.999781884714584,8.247051810508019,0.01999945471178646
phase30_endpoint_energy_h_target,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,6.876559895833333e-10,2.4555270465095096,2.584817383236934,False,True,near_recoverable_crossing,no_window,11.272236476745245,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,43,True,0.16862745098039217,0,endpoint_energy_h_target,,,,,,,,,,,,,near_recoverable_crossing,no_window,7,8,0.095,-0.08,0.2020929160495401,3.1347857484629387,True,1.1676179094130477,1.6051407609333952,5.730341145833334e-10
phase30_endpoint_energy_h_target,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149337416180.22852,149337416180.22852,66.48864435861601,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99866}","{""insertion_window"": 99816, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 182}",0.019607843137254777,0.9211620008085883,0.006107327294770394,-0.7979823905610754,0.9207860164817666,0.9987609577368848,1.0000027224467514,False,False,0,8,46,80,0,1,1,1,1,1,0,1,0,True,0.0,7494520,endpoint_energy_h_target,8,1.020000023975231,0.02000002397523099,0.04212722716145639,-0.12995902029277676,-0.20203825799878655,-0.11255817983919889,0.23093545164432422,0.6398003917413186,1.0240401613286811,True,,dead_geometry,no_window,2,8,0.045,-0.08,-0.21071197118859425,12.191709785463278,False,8.000011197441511,8.218949464090171,0.02000002598441784
phase30_endpoint_energy_h_target,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000038247.9785,380521268637.999,549.460633263991,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.18527656401205317,0.020795802465610375,-0.12019877270178457,0.18526762741761366,0.12019290729152274,0.9597170171169876,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0500000425967941,0.05000004259679414,0.12604892238243534,-0.14530903508205578,-0.15837685114267214,-0.10257445042906357,0.2589884242523492,0.6396981906334589,1.0868556489284378,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.22929483421322866,15.97359202600634,False,20.00002295814922,21.069378776139693,0.050000049996083984
phase30_endpoint_crossing_quality_search,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149555265465.33398,149555265465.33398,44.31703942883708,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0228930012503383,-0.1426785900258876,-0.8693610489064224,1.0228572475532187,0.9994647232793081,1.060830298666915,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,endpoint_crossing_quality_search,6,0.9800001375474906,-0.019999862452509374,0.4806231040708035,-0.06404957753750048,0.06618572138165595,-0.08276845724911855,0.4630002714095328,0.5750605242243704,1.5666929762245265,True,741812,dead_geometry,no_window,3,6,0.05,-0.08,0.2,15.0501104189142,False,23.786540348302026,25.095825300819417,0.01999343102447396
phase30_endpoint_crossing_quality_search,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,1.9467604166666666e-10,3.120380097204119,3.134710956393185,False,False,crossing_bad_sync,no_window,8.93980995139794,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,631,True,0.7406103286384976,0,endpoint_crossing_quality_search,,,,,,,,,,,,,crossing_bad_sync,no_window,15,6,0.105,-0.08,0.2,14.702909908960324,False,21.918906326162908,21.919053486524145,1.5618812447916667e-07
phase30_endpoint_crossing_quality_search,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000210343.29297,172020808480.3125,2198.0691623066245,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.07090510789865744,-0.12535721577320472,-0.20018374992345322,0.07090246576642285,0.20018113099469836,0.9820588453336919,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.020000142972274,0.02000014297227409,0.5195268012789128,-0.20363997438843215,-0.05668665124540007,-0.18771266001879705,0.5502606809330887,0.42561275713746666,1.4670959258413716,True,,dead_geometry,no_window,12,6,0.05,0.08,-0.2,15.482893015660695,False,26.220628970963684,27.42773864039755,0.020000172389752345
phase30_endpoint_crossing_quality_search,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000207346.2207,396723299068.3262,2168.5269480499933,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.041501664178157184,-0.11258803253505753,-0.18961534687495046,0.04150055633593365,0.18961265091888854,0.9678121795600383,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.0500001409742263,0.050000140974226434,0.5124030707841433,-0.2159786388676552,-0.02751524736554665,-0.1767774602842331,0.5510514448879084,0.4369264166766906,1.5095167189632075,True,,dead_geometry,no_window,12,6,0.05,0.08,-0.2,16.009027080042305,False,25.864455040729002,32.70807608603983,0.05000016999209531
phase30_endpoint_crossing_quality_search,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149554969443.61914,149554969443.61914,44.32521170301662,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 26, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99927}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.023885802953837,-0.04378221735089306,-0.8738111264653784,1.0227415562096518,0.9992937943431968,1.300574280040943,False,False,0,26,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,endpoint_crossing_quality_search,26,0.9800002774888126,-0.01999972251118737,0.13918154015082707,0.2813960398450691,0.620531563379524,0.25576847462123353,0.6337156742097617,0.9652563703383222,4.305274211366668,True,2561616,dead_geometry,no_window,51,26,0.05,-0.08,0.2,13.290770618594806,False,7.999162787317708,10.509861360972415,0.01999790696829427
phase30_endpoint_crossing_quality_search,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,3.5278919270833335e-10,2.988704842796222,3.1666781075799455,False,True,near_recoverable_crossing,no_window,11.00564757860189,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,182,True,0.45161290322580644,1,endpoint_crossing_quality_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,39,16,0.105,-0.08,0.2,10.91336875343038,False,4.724727132185461,4.959228800453437,1.5394548033854167e-07
phase30_endpoint_crossing_quality_search,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000105759.05566,155366439996.32715,530.2868634176164,100000,False,True,max_steps,coast_arc,"{""burn_a"": 26, ""coast_arc"": 99974}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5364080575022332,-0.024462734730208335,-0.3487110741137948,0.5363384595801807,0.34866730058604606,0.9770730401672317,False,False,0,26,0,99974,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,26,1.0200002702272972,0.020000270227297265,0.13400300853635527,-0.3492550573551869,-0.5193580075829485,-0.33623998265324373,0.5749828338044843,0.27973470641830417,1.036610743448166,True,,dead_geometry,no_window,52,26,0.05,-0.08,-0.2,13.32756770084406,False,8.000113885019791,10.381112912714762,0.020000277469924218
phase30_endpoint_crossing_quality_search,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000108322.7881,386838903634.33496,1181.789525966664,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.06961886897398346,-0.010220561444707415,-0.0872478733631772,0.06961646596905675,0.08724517740722436,0.9653881283483092,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.05000007495861,0.05000007495861002,0.2770346039541552,-0.11848576538731169,-0.050946251169747686,-0.07440998757959552,0.31565268256671203,0.6511725187387847,1.2518743761656077,True,,dead_geometry,no_window,12,6,0.05,0.08,-0.2,15.657071407459695,False,20.000042635241456,24.474060369736534,0.05000009077335716
phase30_endpoint_crossing_quality_search,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149556618582.0371,149556618582.0371,44.317039428679436,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306496,1.0228933770106345,-0.025090063551973553,-0.8693610733040121,1.022858680310319,0.9994575567628952,1.0781061613641152,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,endpoint_crossing_quality_search,6,0.9800000450837789,-0.019999954916221092,0.15095804704552104,0.055938795263325077,0.09697883866476398,0.0348200669637698,0.18165205125451586,0.9062334126649354,1.308554109083432,True,2361807,dead_geometry,no_window,3,6,0.05,-0.08,0.2,12.116325660861188,False,7.999192086431302,10.83521385872224,0.019997980216078255
phase30_endpoint_crossing_quality_search,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,2.920735677083333e-10,3.646547447633596,3.6602346470497937,False,False,crossing_bad_sync,no_window,8.676726276183203,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,2307,True,0.9122182680901542,0,endpoint_crossing_quality_search,,,,,,,,,,,,,crossing_bad_sync,no_window,51,26,0.05,-0.08,0.2,8.906480997134476,False,2.3246252986888543,2.621049522125885,1.56969199609375e-07
phase30_endpoint_crossing_quality_search,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000070279.30078,155979815875.00684,596.1378237453387,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.12730619111789568,-0.005392923511594131,-0.08021945410267198,0.1273015019452516,0.08021683517408726,0.977261188945851,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.020000044109443,0.02000004410944297,0.1474841750798391,-0.08602784874663744,-0.10368755376657478,-0.06774836540676775,0.20197215453136727,0.7230559434553633,1.089051109101824,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,12.191515211914304,False,8.000024042865782,10.72320555348058,0.020000052108304037
phase30_endpoint_crossing_quality_search,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000069238.4297,380876609313.02734,585.9009688503922,100000,False,True,max_steps,coast_arc,"{""burn_a"": 6, ""coast_arc"": 99994}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.09709117862130796,0.009127655905139585,-0.06789965492342008,0.09708757948199975,0.06789714152064202,0.9630137743428642,False,False,0,6,0,99994,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_crossing_quality_search,6,1.0500000434155286,0.050000043415528515,0.1450101291550004,-0.10005886533040677,-0.07383984257563474,-0.05506176952550713,0.20287812912743602,0.7423098298910619,1.1201652997362246,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,15.573437251248953,False,20.00002365427375,21.196375924255133,0.05000005127560664
phase30_endpoint_crossing_quality_search,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149556895640.15527,149556895640.15527,44.31703942864714,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306287,1.0228934539496584,-0.013817563036137981,-0.8693610782995925,1.0228591061388506,0.9994580105968205,1.081262296734432,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2807969,endpoint_crossing_quality_search,6,0.9800000205782867,-0.01999997942171328,0.06358750065658034,0.06744137236148497,0.10265816999168251,0.04609256688036984,0.1342764627984417,0.9647644947004577,1.2640405527377767,True,5606986,dead_geometry,no_window,3,6,0.05,-0.08,0.2,11.671100429522246,False,7.999674353579322,8.527029731242587,0.019999185883948306
phase30_endpoint_crossing_quality_search,1.0,175.0,8000.0,1.0,True,True,True,True,-35.33209647045934,-3439.731965189568,-0.00839807571601849,-0.8175888886362344,-454.1748046875,6.0556640625e-11,3.2703555545449374,3.2972025479901705,False,False,crossing_bad_sync,no_window,8.86482222272753,0.6641488018287663,0.02482508985438676,False,1,86,265.2685546875,277.490234375,8.86631054729974,307,True,False,success,phase76_handoff,"{""phase76_handoff"": 86}","{""handoff_ready"": 215, ""insertion_window"": 52, ""intercept_possible_poor_alignment"": 40}",2.104654818683916e-16,7.398261572089514e-11,-0.0038053019082545138,-3.6991364129378737e-11,0.2861142806458803,0.2677516417374583,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,86,True,0.28013029315960913,1,endpoint_crossing_quality_search,,,,,,,,,,,,,crossing_bad_sync,no_window,51,26,0.05,-0.08,0.2,3.136180871961565,True,1.9999679431929127,2.361834856244381,5.918640625e-10
phase30_endpoint_crossing_quality_search,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149559549481.49316,149559549481.49316,44.32553590810995,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99868}","{""insertion_window"": 99548, ""intercept_possible_good_alignment"": 4, ""intercept_possible_poor_alignment"": 448}",0.019607843137254777,0.9440215185476949,0.006107327294770394,-1.1315801388725706,0.942339789988561,0.9987210334499246,1.0000027225606127,False,False,0,6,46,80,0,1,1,1,1,1,0,1,0,True,0.0,2808016,endpoint_crossing_quality_search,6,1.0200000200892558,0.02000002008925586,0.061843909012231996,-0.07475307117701668,-0.10087772672888382,-0.05624811401303481,0.1395845718086475,0.7815722012543265,1.035159985655061,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,11.686228161833046,False,8.000010591561198,8.49884722765481,0.02000002328407969
phase30_endpoint_crossing_quality_search,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374559435488.52246,374559435488.52246,44.32545918115175,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99868}","{""intercept_possible_good_alignment"": 4, ""intercept_possible_poor_alignment"": 99951, ""no_intercept_possible"": 45}",0.04761904761904765,0.8880430866504665,0.020795802465610375,-1.135257170936956,0.8863880723458433,0.9987231940864383,1.0000170145598686,False,False,0,6,46,80,0,1,1,1,1,0,0,1,0,True,0.0,7008005,endpoint_crossing_quality_search,6,1.0500000197409738,0.0500000197409737,0.06060216112870988,-0.08894632416305383,-0.07107044676113385,-0.043393622386119914,0.14095379986297701,0.8020445365986316,1.065246271441031,True,,dead_geometry,no_window,4,6,0.05,-0.08,-0.2,15.513406817041474,False,20.000010396523177,20.19711923922687,0.05000002286614102
phase30_endpoint_crossing_quality_search,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149444854645.3672,149444854645.3672,55.402554191556575,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 6, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99947}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.015640537128108,-0.1426785900258876,-0.8455834261274847,1.0130751087574557,0.9994658826500136,1.0740344632398984,False,False,0,6,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,endpoint_crossing_quality_search,6,0.9800001365187081,-0.019999863481291926,0.47450983041921396,-0.048766381568443914,0.08918893376372908,-0.06779092407589045,0.4566099534124288,0.5966001805764314,1.5992449009557532,True,751369,dead_geometry,no_window,3,6,0.05,-0.08,0.2,15.022277093317616,False,23.419768100980306,24.747971413987006,0.01999353122460104
